Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
TS008152,"July, 2025",75.00%,,,,100.00%,02-Jul-25,56
CH000959,"July, 2025",,40.00%,,,50.00%,02-Jul-25,44
TN008815,"July, 2025",,100.00%,,,,02-Jul-25,29
AP021626,"July, 2025",,,,,100.00%,02-Jul-25,43
AP020904,"July, 2025",25.00%,80.00%,,,,02-Jul-25,19
AP026923,"July, 2025",,100.00%,,,,02-Jul-25,16
DL011241,"July, 2025",,,,,100.00%,02-Jul-25,67
UP037160,"July, 2025",,100.00%,,,50.00%,02-Jul-25,54
UP032075,"July, 2025",,,,,100.00%,02-Jul-25,101
AS015278,"July, 2025",,100.00%,,,100.00%,02-Jul-25,103
DL008643,"July, 2025",,,,,100.00%,02-Jul-25,46
KL008119,"July, 2025",100.00%,83.33%,,,100.00%,02-Jul-25,60
KA041649,"July, 2025",,80.00%,,,100.00%,02-Jul-25,32
GJ023537,"July, 2025",,,,,100.00%,02-Jul-25,54
MH029811,"July, 2025",50.00%,,,,,02-Jul-25,16
MH038973,"July, 2025",100.00%,50.00%,,,100.00%,02-Jul-25,89
GA000138,"July, 2025",,100.00%,,,100.00%,02-Jul-25,37
AS001988,"July, 2025",100.00%,75.00%,,,100.00%,02-Jul-25,90
GJ002010,"July, 2025",,100.00%,,,,02-Jul-25,15
KA020272,"July, 2025",100.00%,100.00%,,,100.00%,02-Jul-25,49
RJ011414,"July, 2025",100.00%,100.00%,,,100.00%,02-Jul-25,40
AP027674,"July, 2025",,,,,100.00%,02-Jul-25,61
TS011384,"July, 2025",75.00%,100.00%,,,100.00%,02-Jul-25,41
TN011522,"July, 2025",,,,,100.00%,02-Jul-25,60
AP020618,"July, 2025",,,,,100.00%,02-Jul-25,52
AP028439,"July, 2025",50.00%,100.00%,,,,02-Jul-25,14
MH034667,"July, 2025",25.00%,100.00%,,,100.00%,02-Jul-25,31
KL014187,"July, 2025",50.00%,100.00%,,,,02-Jul-25,11
TN005718,"July, 2025",,100.00%,,,50.00%,02-Jul-25,53
TS021263,"July, 2025",,,,,100.00%,02-Jul-25,54
GJ012223,"July, 2025",,,,,100.00%,02-Jul-25,40
MH029607,"July, 2025",,,,,,02-Jul-25,24
RJ017470,"July, 2025",,100.00%,,,100.00%,02-Jul-25,56
AP020021,"July, 2025",100.00%,,,,100.00%,02-Jul-25,46
WB021512,"July, 2025",,100.00%,,,100.00%,02-Jul-25,57
TN026919,"July, 2025",100.00%,100.00%,,,100.00%,02-Jul-25,87
KL032861,"July, 2025",,,,,100.00%,02-Jul-25,58
TS022663,"July, 2025",,,,,100.00%,02-Jul-25,86
UP032057,"July, 2025",,100.00%,,,100.00%,02-Jul-25,287
KA006711,"July, 2025",25.00%,25.00%,,,100.00%,02-Jul-25,52
KA038387,"July, 2025",,,,,100.00%,02-Jul-25,47
AP001739,"July, 2025",,75.00%,,,100.00%,02-Jul-25,61
DL008965,"July, 2025",,,,,100.00%,02-Jul-25,54
AP000412,"July, 2025",,100.00%,,,100.00%,02-Jul-25,44
BR028571,"July, 2025",100.00%,100.00%,,,100.00%,02-Jul-25,46
RJ021947,"July, 2025",,,,,100.00%,02-Jul-25,86
MH035092,"July, 2025",50.00%,,,,,02-Jul-25,28
TN051455,"July, 2025",,,,,,02-Jul-25,4
JK004304,"July, 2025",100.00%,100.00%,,,100.00%,02-Jul-25,78
MH014988,"July, 2025",,,,,,02-Jul-25,4
UP066199,"July, 2025",,,,,,02-Jul-25,25
DL004924,"July, 2025",,,,,,02-Jul-25,17
AP031473,"July, 2025",,,,,100.00%,02-Jul-25,73
GJ020425,"July, 2025",100.00%,75.00%,,,100.00%,02-Jul-25,35
MH029526,"July, 2025",25.00%,100.00%,,,100.00%,02-Jul-25,39
MH053172,"July, 2025",25.00%,83.33%,,,,02-Jul-25,2
KL008302,"July, 2025",,,,,50.00%,02-Jul-25,59
WB009021,"July, 2025",,,,,,02-Jul-25,20
UK002957,"July, 2025",100.00%,50.00%,,50.00%,100.00%,02-Jul-25,61
MH034392,"July, 2025",33.30%,,,,100.00%,02-Jul-25,72
PB007650,"July, 2025",,,,,100.00%,02-Jul-25,43
KL001009,"July, 2025",25.00%,60.00%,,20.00%,100.00%,02-Jul-25,68
MH053228,"July, 2025",,100.00%,,,100.00%,02-Jul-25,61
OD011822,"July, 2025",,100.00%,,,100.00%,02-Jul-25,30
TN025762,"July, 2025",100.00%,100.00%,,16.67%,50.00%,02-Jul-25,71
MH033715,"July, 2025",,,,,,02-Jul-25,20
RJ017930,"July, 2025",,,,,100.00%,02-Jul-25,132
DL013634,"July, 2025",100.00%,,,,100.00%,02-Jul-25,55
AS017876,"July, 2025",50.00%,100.00%,,,100.00%,02-Jul-25,64
MH038968,"July, 2025",50.00%,,,,100.00%,02-Jul-25,47
HP001024,"July, 2025",,100.00%,,,,02-Jul-25,14
TN010973,"July, 2025",75.00%,,,,,02-Jul-25,14
DL013745,"July, 2025",50.00%,,,,,02-Jul-25,26
MH077809,"July, 2025",75.00%,100.00%,,,100.00%,02-Jul-25,87
AP013355,"July, 2025",,100.00%,,,100.00%,02-Jul-25,50
DL009143,"July, 2025",,75.00%,,,,02-Jul-25,9
TS004658,"July, 2025",75.00%,,,,100.00%,02-Jul-25,70
MH036359,"July, 2025",75.00%,,,,100.00%,02-Jul-25,64
DL010263,"July, 2025",75.00%,,,,100.00%,02-Jul-25,38
GA001496,"July, 2025",100.00%,100.00%,,,100.00%,02-Jul-25,46
AS014694,"July, 2025",,,,,100.00%,02-Jul-25,48
KL013426,"July, 2025",,,,,100.00%,02-Jul-25,76
HR005017,"July, 2025",,,,,50.00%,02-Jul-25,50
TN041193,"July, 2025",25.00%,100.00%,,,100.00%,02-Jul-25,43
CH000309,"July, 2025",,,,,100.00%,02-Jul-25,69
DL001764,"July, 2025",,100.00%,,,100.00%,02-Jul-25,37
UP053952,"July, 2025",50.00%,100.00%,,,100.00%,02-Jul-25,84
AP011856,"July, 2025",,100.00%,,,100.00%,02-Jul-25,75
WB023306,"July, 2025",,,,,100.00%,02-Jul-25,73
AP012812,"July, 2025",,,,,100.00%,02-Jul-25,32
MH031971,"July, 2025",,,,,100.00%,02-Jul-25,44
WB020086,"July, 2025",,,,,100.00%,02-Jul-25,42
TS023373,"July, 2025",100.00%,100.00%,,,,02-Jul-25,27
JK009076,"July, 2025",,100.00%,,,100.00%,02-Jul-25,53
HP001175,"July, 2025",75.00%,,,,,02-Jul-25,9
PB029130,"July, 2025",,,,,100.00%,02-Jul-25,93
RJ023883,"July, 2025",,,,,100.00%,02-Jul-25,69
OD003229,"July, 2025",,100.00%,,,100.00%,02-Jul-25,64
GJ010311,"July, 2025",,100.00%,,,100.00%,02-Jul-25,63
TS023828,"July, 2025",,100.00%,,,100.00%,02-Jul-25,41
MH069952,"July, 2025",75.00%,100.00%,,,100.00%,02-Jul-25,31
MH074558,"July, 2025",25.00%,,,,100.00%,02-Jul-25,70
TS021859,"July, 2025",75.00%,100.00%,,,100.00%,02-Jul-25,50
TS021519,"July, 2025",,,,,100.00%,02-Jul-25,44
UP001150,"July, 2025",75.00%,,,,,02-Jul-25,25
DL027238,"July, 2025",,,,,,02-Jul-25,27
MH007179,"July, 2025",,,,,100.00%,02-Jul-25,71
TS007645,"July, 2025",,,,,100.00%,02-Jul-25,46
UP047010,"July, 2025",50.00%,100.00%,,,,02-Jul-25,13
MH048075,"July, 2025",,100.00%,,,100.00%,02-Jul-25,36
MH036077,"July, 2025",,100.00%,,,,02-Jul-25,14
AP020113,"July, 2025",25.00%,100.00%,,33.33%,100.00%,02-Jul-25,48
KA029727,"July, 2025",50.00%,100.00%,,,50.00%,02-Jul-25,49
KL012815,"July, 2025",,,,,100.00%,02-Jul-25,53
WB002948,"July, 2025",25.00%,,,,,02-Jul-25,14
DL004122,"July, 2025",75.00%,100.00%,,,100.00%,02-Jul-25,42
UP027867,"July, 2025",25.00%,,,,,02-Jul-25,12
KA017408,"July, 2025",75.00%,100.00%,,20.00%,100.00%,02-Jul-25,69
MH078405,"July, 2025",,,,,100.00%,02-Jul-25,66
WB031007,"July, 2025",75.00%,,,,100.00%,02-Jul-25,90
PB017228,"July, 2025",50.00%,,,,50.00%,02-Jul-25,25.5
OD013948,"July, 2025",,100.00%,,,100.00%,02-Jul-25,83
MH479019,"July, 2025",75.00%,,,,100.00%,02-Jul-25,60
TS018302,"July, 2025",,100.00%,,,100.00%,02-Jul-25,46
MH030315,"July, 2025",,100.00%,,,100.00%,02-Jul-25,68
MH034434,"July, 2025",50.00%,100.00%,,,100.00%,02-Jul-25,50
TS020419,"July, 2025",75.00%,,,,100.00%,02-Jul-25,78
WB005168,"July, 2025",100.00%,100.00%,,,100.00%,02-Jul-25,47
AP021781,"July, 2025",,100.00%,,,,02-Jul-25,6
DL009063,"July, 2025",,,,,,02-Jul-25,25
MP012532,"July, 2025",50.00%,,,,,02-Jul-25,16
WB010952,"July, 2025",,,,,,02-Jul-25,13
WB021648,"July, 2025",,,,,,02-Jul-25,12
TN021332,"July, 2025",75.00%,100.00%,,20.00%,100.00%,02-Jul-25,68
MH001647,"July, 2025",25.00%,,,,100.00%,02-Jul-25,91.5
RJ012611,"July, 2025",,,,,,02-Jul-25,14
KA008927,"July, 2025",25.00%,100.00%,,,100.00%,02-Jul-25,53
KA489784,"July, 2025",,100.00%,,,50.00%,02-Jul-25,65
MP012058,"July, 2025",,100.00%,,,100.00%,02-Jul-25,57
MH037417,"July, 2025",,,,,100.00%,02-Jul-25,48
UP033617,"July, 2025",75.00%,75.00%,,,100.00%,02-Jul-25,96
MP023792,"July, 2025",,,,,100.00%,02-Jul-25,68
MH080385,"July, 2025",,,,,100.00%,02-Jul-25,40
OD001840,"July, 2025",,100.00%,,,100.00%,02-Jul-25,73
UP032441,"July, 2025",,50.00%,,25.00%,100.00%,02-Jul-25,49
KA038914,"July, 2025",100.00%,,,,100.00%,02-Jul-25,84
PB011854,"July, 2025",50.00%,100.00%,,,100.00%,02-Jul-25,45
UP035060,"July, 2025",50.00%,100.00%,,,100.00%,02-Jul-25,43
MH034453,"July, 2025",,100.00%,,,100.00%,02-Jul-25,32
TS008628,"July, 2025",75.00%,100.00%,,,100.00%,02-Jul-25,59
AP028196,"July, 2025",50.00%,100.00%,,,100.00%,02-Jul-25,38
MH089911,"July, 2025",,100.00%,,,100.00%,02-Jul-25,50
RJ026095,"July, 2025",,50.00%,,,100.00%,02-Jul-25,35
MP010203,"July, 2025",75.00%,100.00%,,,100.00%,02-Jul-25,53
JH012227,"July, 2025",,100.00%,,,100.00%,02-Jul-25,97
GJ023690,"July, 2025",25.00%,,,,100.00%,02-Jul-25,43
MH028910,"July, 2025",,,,,100.00%,02-Jul-25,80
AP005688,"July, 2025",,100.00%,,,100.00%,02-Jul-25,34
DL008166,"July, 2025",100.00%,,,,,02-Jul-25,10.5
MH039766,"July, 2025",100.00%,60.00%,,,100.00%,02-Jul-25,84
MH043491,"July, 2025",,80.00%,,,33.33%,02-Jul-25,47.33333333
DL026668,"July, 2025",100.00%,100.00%,,,100.00%,02-Jul-25,32
MH032956,"July, 2025",,,,,,02-Jul-25,22
MH033832,"July, 2025",100.00%,,,,100.00%,02-Jul-25,36
WB053437,"July, 2025",75.00%,100.00%,,,100.00%,02-Jul-25,38
TN011114,"July, 2025",,,,,,03-Jul-25,20
GJ004365,"July, 2025",50.00%,,,,,03-Jul-25,20
KL009836,"July, 2025",,,,,100.00%,03-Jul-25,44
PC001355,"July, 2025",,,,,,03-Jul-25,22
KA017482,"July, 2025",,100.00%,,20.00%,40.00%,03-Jul-25,162.3333333
RJ027027,"July, 2025",25.00%,100.00%,,,,03-Jul-25,24
BR006098,"July, 2025",25.00%,,,,50.00%,03-Jul-25,47
KA042999,"July, 2025",,75.00%,,,100.00%,03-Jul-25,48
JH005793,"July, 2025",50.00%,,,,100.00%,03-Jul-25,65
MH037429,"July, 2025",25.00%,,,,100.00%,03-Jul-25,50
KA032910,"July, 2025",,,,,100.00%,03-Jul-25,78
UK002705,"July, 2025",,,,,50.00%,03-Jul-25,34
MP013501,"July, 2025",75.00%,,,,50.00%,03-Jul-25,50
AP035069,"July, 2025",,,,,100.00%,03-Jul-25,60
TN000573,"July, 2025",25.00%,100.00%,,,100.00%,03-Jul-25,61
KA043945,"July, 2025",75.00%,100.00%,,,100.00%,03-Jul-25,69
KL012738,"July, 2025",,,,,100.00%,03-Jul-25,65
MH038116,"July, 2025",75.00%,100.00%,,,100.00%,03-Jul-25,59
CG005108,"July, 2025",,,,,100.00%,03-Jul-25,76
TN027186,"July, 2025",75.00%,100.00%,,,100.00%,03-Jul-25,40
AS006031,"July, 2025",,,,,100.00%,03-Jul-25,44
AS007315,"July, 2025",,,,,100.00%,03-Jul-25,35
KL032544,"July, 2025",,,,,100.00%,03-Jul-25,66
TN044190,"July, 2025",,50.00%,,,100.00%,03-Jul-25,59
WB018866,"July, 2025",,,,,100.00%,03-Jul-25,36
AS005732,"July, 2025",,,,,100.00%,03-Jul-25,56
HR003248,"July, 2025",,,,,100.00%,03-Jul-25,36
MP012202,"July, 2025",33.30%,100.00%,,,100.00%,03-Jul-25,33
KA024584,"July, 2025",,,,,100.00%,03-Jul-25,120
TN042768,"July, 2025",,100.00%,,,100.00%,03-Jul-25,83
AP004794,"July, 2025",,,,,,03-Jul-25,12
KA019234,"July, 2025",25.00%,25.00%,,,,03-Jul-25,15
TS029267,"July, 2025",50.00%,,,,,03-Jul-25,22
DL009452,"July, 2025",,,,,100.00%,03-Jul-25,47
UP026664,"July, 2025",,,,,100.00%,03-Jul-25,31
HR003513,"July, 2025",,,,,100.00%,03-Jul-25,61
MH032804,"July, 2025",,,,,100.00%,03-Jul-25,51
KA017106,"July, 2025",,100.00%,,,,03-Jul-25,2
RJ010355,"July, 2025",,,,,100.00%,03-Jul-25,62
AP030226,"July, 2025",,100.00%,,,,03-Jul-25,12
TS007682,"July, 2025",,,,,100.00%,03-Jul-25,61
DL024029,"July, 2025",75.00%,,,,,03-Jul-25,3
DL008548,"July, 2025",,100.00%,,,100.00%,03-Jul-25,62
AP000593,"July, 2025",25.00%,,,,100.00%,03-Jul-25,73
MH058135,"July, 2025",,,,,,03-Jul-25,10
JK009041,"July, 2025",,100.00%,,,100.00%,03-Jul-25,31
AS005883,"July, 2025",,,,,100.00%,03-Jul-25,53
RJ021877,"July, 2025",,,,,100.00%,03-Jul-25,45
TN005662,"July, 2025",,,,,,03-Jul-25,13
UP033323,"July, 2025",100.00%,25.00%,,,100.00%,03-Jul-25,95
KL010023,"July, 2025",,,,,100.00%,03-Jul-25,75
GA000092,"July, 2025",,,,,100.00%,03-Jul-25,63
MH038484,"July, 2025",,,,,,03-Jul-25,15
KL026392,"July, 2025",,,,,100.00%,03-Jul-25,56
DL008783,"July, 2025",,,,,100.00%,03-Jul-25,50
GJ013137,"July, 2025",,100.00%,,,100.00%,03-Jul-25,79
MH014186,"July, 2025",,,,,100.00%,03-Jul-25,45
DL008263,"July, 2025",,25.00%,,25.00%,100.00%,03-Jul-25,46
UP056615,"July, 2025",,100.00%,,,100.00%,03-Jul-25,63
PB009119,"July, 2025",,,,,100.00%,03-Jul-25,99
OD015061,"July, 2025",,,,,100.00%,03-Jul-25,53
WB034700,"July, 2025",,,,,100.00%,03-Jul-25,66
KL010710,"July, 2025",,,,,,03-Jul-25,14
JH005100,"July, 2025",,100.00%,,,,03-Jul-25,13
UP027548,"July, 2025",,,,,100.00%,03-Jul-25,85
KL025025,"July, 2025",,,,,100.00%,03-Jul-25,52
TS003953,"July, 2025",,,,,100.00%,03-Jul-25,60
TN040830,"July, 2025",,,,,100.00%,03-Jul-25,43
MH032710,"July, 2025",,,,,100.00%,03-Jul-25,45
TS011481,"July, 2025",,,,,25.00%,03-Jul-25,56
HR012112,"July, 2025",,,,,,03-Jul-25,10
MH039129,"July, 2025",50.00%,,,,100.00%,03-Jul-25,71
DL026168,"July, 2025",,40.00%,,,100.00%,03-Jul-25,48
UP036703,"July, 2025",100.00%,,,,100.00%,03-Jul-25,119
UP026960,"July, 2025",,100.00%,,,,03-Jul-25,19
MH062975,"July, 2025",,,,,100.00%,03-Jul-25,67
KL006900,"July, 2025",,,,,100.00%,03-Jul-25,42
AP018583,"July, 2025",,,,,100.00%,03-Jul-25,30
RJ014308,"July, 2025",75.00%,100.00%,,,100.00%,03-Jul-25,125
OD007845,"July, 2025",,100.00%,,16.67%,100.00%,03-Jul-25,36
MH030635,"July, 2025",50.00%,,,,100.00%,03-Jul-25,65
TN000523,"July, 2025",,100.00%,,,100.00%,03-Jul-25,45
UP030216,"July, 2025",,,,,100.00%,03-Jul-25,41
GJ020617,"July, 2025",,100.00%,,,100.00%,03-Jul-25,73
WB021222,"July, 2025",,100.00%,,,100.00%,03-Jul-25,50
KL034584,"July, 2025",,100.00%,,,100.00%,03-Jul-25,48
TN025632,"July, 2025",,,,,100.00%,03-Jul-25,51
RJ006022,"July, 2025",,,,,100.00%,03-Jul-25,41
MH023508,"July, 2025",75.00%,,,,50.00%,03-Jul-25,30
MH101087,"July, 2025",75.00%,100.00%,,,100.00%,03-Jul-25,66
BR006181,"July, 2025",75.00%,100.00%,,,,03-Jul-25,22
KA041616,"July, 2025",,,,,100.00%,03-Jul-25,53
WB019052,"July, 2025",,100.00%,,,100.00%,03-Jul-25,101
UP029855,"July, 2025",,,,,100.00%,03-Jul-25,47
JK001262,"July, 2025",,,,,,03-Jul-25,1
KA019791,"July, 2025",75.00%,100.00%,,,,03-Jul-25,20
KL021705,"July, 2025",,,,,33.33%,03-Jul-25,51
GJ012403,"July, 2025",100.00%,100.00%,,,100.00%,03-Jul-25,71
MH014361,"July, 2025",,,,,100.00%,03-Jul-25,56
MP000709,"July, 2025",75.00%,,,,100.00%,03-Jul-25,46
AP020535,"July, 2025",,,,,100.00%,03-Jul-25,52
MH070877,"July, 2025",50.00%,,,,,03-Jul-25,18
TS004069,"July, 2025",,,,,100.00%,03-Jul-25,52
BR012268,"July, 2025",,,,,100.00%,03-Jul-25,43
UP000109,"July, 2025",75.00%,80.00%,,,100.00%,03-Jul-25,52
UP052723,"July, 2025",,,,,100.00%,03-Jul-25,44
DL027345,"July, 2025",75.00%,80.00%,,,,03-Jul-25,13
GJ011905,"July, 2025",50.00%,,,,100.00%,03-Jul-25,60
MH039109,"July, 2025",,,,,,03-Jul-25,6
DL020351,"July, 2025",33.30%,,,,100.00%,03-Jul-25,49
UK000714,"July, 2025",100.00%,,,,100.00%,03-Jul-25,58
MH036139,"July, 2025",100.00%,25.00%,,,100.00%,03-Jul-25,31
KL012616,"July, 2025",,100.00%,,,100.00%,03-Jul-25,44
AP022917,"July, 2025",75.00%,,,,100.00%,03-Jul-25,76
KA010624,"July, 2025",50.00%,,,,100.00%,03-Jul-25,40
OD006191,"July, 2025",50.00%,,,,100.00%,03-Jul-25,42
KA044597,"July, 2025",25.00%,100.00%,,,100.00%,03-Jul-25,121
MH028852,"July, 2025",50.00%,83.33%,,,,03-Jul-25,26
MP029149,"July, 2025",25.00%,100.00%,,,,03-Jul-25,21
KA003766,"July, 2025",50.00%,50.00%,,,100.00%,03-Jul-25,32
KL021959,"July, 2025",,,,,,03-Jul-25,29
GJ012823,"July, 2025",,100.00%,,,100.00%,03-Jul-25,40
HR004986,"July, 2025",,,,,100.00%,03-Jul-25,43
AS008422,"July, 2025",25.00%,100.00%,,,,03-Jul-25,28
AP032915,"July, 2025",75.00%,100.00%,,,100.00%,03-Jul-25,42
KL014297,"July, 2025",25.00%,,,,,03-Jul-25,22
MH037548,"July, 2025",75.00%,,,,,03-Jul-25,13
TS023793,"July, 2025",,100.00%,,,100.00%,03-Jul-25,43
UP027084,"July, 2025",50.00%,100.00%,,,100.00%,03-Jul-25,61
GJ012437,"July, 2025",100.00%,,,,100.00%,03-Jul-25,75
MH043144,"July, 2025",,,,,100.00%,03-Jul-25,30
MH059042,"July, 2025",50.00%,80.00%,,,100.00%,03-Jul-25,38
MP011244,"July, 2025",50.00%,100.00%,,,,03-Jul-25,12
TN024810,"July, 2025",,,,,100.00%,03-Jul-25,51
AP024824,"July, 2025",75.00%,100.00%,,,25.00%,03-Jul-25,55
UP027709,"July, 2025",,,,,100.00%,03-Jul-25,77
MH072931,"July, 2025",,,,,,03-Jul-25,13
KL015560,"July, 2025",,100.00%,,,,03-Jul-25,22
PC000219,"July, 2025",75.00%,,,,,03-Jul-25,8
TN008710,"July, 2025",,,,,,03-Jul-25,16
TN022117,"July, 2025",75.00%,60.00%,,,100.00%,03-Jul-25,60
JK007774,"July, 2025",100.00%,83.33%,,,100.00%,03-Jul-25,48
AP028768,"July, 2025",50.00%,100.00%,,,100.00%,03-Jul-25,55
GJ010324,"July, 2025",25.00%,100.00%,,,,03-Jul-25,9
RJ015469,"July, 2025",,100.00%,,,,03-Jul-25,23
DL009412,"July, 2025",100.00%,,,,100.00%,03-Jul-25,39
RJ010125,"July, 2025",,25.00%,,,100.00%,03-Jul-25,71
BR013459,"July, 2025",,,,,100.00%,03-Jul-25,48
DL008215,"July, 2025",25.00%,20.00%,,20.00%,33.33%,03-Jul-25,33
DL010402,"July, 2025",,100.00%,,,100.00%,03-Jul-25,68
GJ016085,"July, 2025",75.00%,100.00%,,,100.00%,03-Jul-25,66
DL019336,"July, 2025",75.00%,100.00%,,,100.00%,03-Jul-25,82
KL014666,"July, 2025",,100.00%,,,100.00%,03-Jul-25,197
KA039830,"July, 2025",75.00%,80.00%,,,100.00%,03-Jul-25,125
RJ013257,"July, 2025",,100.00%,,16.67%,100.00%,03-Jul-25,50
WB021603,"July, 2025",,,,,100.00%,03-Jul-25,118
JK008747,"July, 2025",,100.00%,,,100.00%,03-Jul-25,60
AP004731,"July, 2025",50.00%,,,,100.00%,03-Jul-25,56
BR014811,"July, 2025",,,,,100.00%,03-Jul-25,32
AP022023,"July, 2025",100.00%,100.00%,,,100.00%,03-Jul-25,34
PB007453,"July, 2025",,75.00%,,,100.00%,03-Jul-25,104
MH048349,"July, 2025",50.00%,100.00%,,,100.00%,03-Jul-25,64
SK000188,"July, 2025",50.00%,100.00%,,,100.00%,03-Jul-25,42
TS020236,"July, 2025",,,,,100.00%,03-Jul-25,60
JH001691,"July, 2025",,,,,100.00%,03-Jul-25,31
KL009347,"July, 2025",75.00%,,,,100.00%,03-Jul-25,43
MH051889,"July, 2025",100.00%,,,,100.00%,03-Jul-25,55
AP001341,"July, 2025",50.00%,100.00%,,,100.00%,03-Jul-25,61
HR005716,"July, 2025",25.00%,100.00%,,,100.00%,03-Jul-25,102
TS025526,"July, 2025",,,,,100.00%,03-Jul-25,85
GJ009327,"July, 2025",25.00%,100.00%,,,100.00%,03-Jul-25,60
WB016833,"July, 2025",,,,,100.00%,03-Jul-25,53
RJ012033,"July, 2025",50.00%,100.00%,,,100.00%,03-Jul-25,63
TN021322,"July, 2025",50.00%,,,,100.00%,03-Jul-25,52
DL008207,"July, 2025",75.00%,50.00%,25.00%,,,03-Jul-25,2
MH037242,"July, 2025",50.00%,100.00%,,,100.00%,03-Jul-25,59
MH068989,"July, 2025",50.00%,100.00%,,,100.00%,03-Jul-25,58
RJ010365,"July, 2025",100.00%,40.00%,,,100.00%,03-Jul-25,116
TN044106,"July, 2025",25.00%,100.00%,,,,03-Jul-25,16
KL006644,"July, 2025",100.00%,,,,,03-Jul-25,21
AP034609,"July, 2025",100.00%,100.00%,,16.67%,100.00%,03-Jul-25,60
UP037823,"July, 2025",,,,,100.00%,03-Jul-25,38
BR011110,"July, 2025",,,,,,03-Jul-25,2
TS005764,"July, 2025",50.00%,100.00%,,,100.00%,03-Jul-25,55
AP023233,"July, 2025",,100.00%,,,100.00%,03-Jul-25,85
DL015247,"July, 2025",75.00%,100.00%,,,,03-Jul-25,22
GJ024633,"July, 2025",75.00%,100.00%,,,,03-Jul-25,13
MH031614,"July, 2025",,,,,100.00%,03-Jul-25,75
GJ010844,"July, 2025",,,,,100.00%,03-Jul-25,49
HR005945,"July, 2025",,,,,100.00%,03-Jul-25,33
JK009308,"July, 2025",25.00%,100.00%,,,100.00%,03-Jul-25,34
RJ014303,"July, 2025",100.00%,,100.00%,,100.00%,03-Jul-25,59
KL029934,"July, 2025",25.00%,83.33%,,,,03-Jul-25,4
KA039920,"July, 2025",,20.00%,,,100.00%,03-Jul-25,44
MP002223,"July, 2025",50.00%,,,,100.00%,03-Jul-25,156
WB038685,"July, 2025",,100.00%,,,50.00%,03-Jul-25,69
TN021291,"July, 2025",,,,,,03-Jul-25,19
TN012274,"July, 2025",,20.00%,,,100.00%,03-Jul-25,46
WB019505,"July, 2025",,,,,100.00%,03-Jul-25,39
WB042601,"July, 2025",75.00%,20.00%,,,100.00%,03-Jul-25,53
AP002687,"July, 2025",50.00%,100.00%,,60.00%,100.00%,03-Jul-25,55
MH072115,"July, 2025",50.00%,,,,,03-Jul-25,17
CG004200,"July, 2025",,,,,,03-Jul-25,20
KA016159,"July, 2025",,,,,100.00%,03-Jul-25,64
MH039351,"July, 2025",,,,,50.00%,03-Jul-25,55.5
PB017113,"July, 2025",,100.00%,,,100.00%,03-Jul-25,36
AP027374,"July, 2025",,,,,,03-Jul-25,2
WB016522,"July, 2025",,,,,,03-Jul-25,18
PC000603,"July, 2025",,100.00%,,,100.00%,03-Jul-25,77
PB015217,"July, 2025",,,,,,03-Jul-25,2
MH492088,"July, 2025",50.00%,100.00%,,,100.00%,03-Jul-25,66
MH033701,"July, 2025",,,,,,03-Jul-25,19
KA007230,"July, 2025",,,,,100.00%,03-Jul-25,57
BR024865,"July, 2025",,,,,,03-Jul-25,5
HR011533,"July, 2025",75.00%,,,,100.00%,03-Jul-25,33
HR005914,"July, 2025",,,,,,03-Jul-25,27
KL027308,"July, 2025",,100.00%,,,100.00%,03-Jul-25,35
KA007914,"July, 2025",,100.00%,,25.00%,100.00%,03-Jul-25,77
BR002955,"July, 2025",75.00%,100.00%,,,100.00%,03-Jul-25,78
WB053299,"July, 2025",75.00%,100.00%,,,100.00%,03-Jul-25,79
TN040016,"July, 2025",,,,,,03-Jul-25,23
RJ030800,"July, 2025",100.00%,100.00%,,,100.00%,03-Jul-25,100
JK004549,"July, 2025",,100.00%,,,,03-Jul-25,14
MH039167,"July, 2025",50.00%,25.00%,,25.00%,100.00%,03-Jul-25,44
MP003170,"July, 2025",,100.00%,,,100.00%,03-Jul-25,32
WB047340,"July, 2025",,,,,,03-Jul-25,10
KA018327,"July, 2025",100.00%,100.00%,,,100.00%,03-Jul-25,35
RJ021900,"July, 2025",,,,,100.00%,03-Jul-25,58
TN011267,"July, 2025",,,,,50.00%,03-Jul-25,53.5
TS018705,"July, 2025",,,,,100.00%,03-Jul-25,102
OD004187,"July, 2025",50.00%,,,,,03-Jul-25,1
PB000032,"July, 2025",50.00%,100.00%,,,,03-Jul-25,2
UP056064,"July, 2025",,,,,100.00%,03-Jul-25,106
CG004290,"July, 2025",75.00%,,,,100.00%,03-Jul-25,80
RJ013394,"July, 2025",,33.33%,,,,03-Jul-25,1
MH097827,"July, 2025",50.00%,100.00%,,,100.00%,03-Jul-25,51
AS017396,"July, 2025",50.00%,100.00%,,,100.00%,03-Jul-25,71
TN052568,"July, 2025",,,,,100.00%,03-Jul-25,33
WB017379,"July, 2025",,,,,100.00%,03-Jul-25,58
KL028558,"July, 2025",,100.00%,,,,03-Jul-25,15
TS024317,"July, 2025",,,,,,03-Jul-25,14
MP014165,"July, 2025",75.00%,100.00%,,,100.00%,03-Jul-25,55
MP018141,"July, 2025",,100.00%,,60.00%,100.00%,03-Jul-25,52
